@RELATION RapidMinerData

@ATTRIBUTE 'x' real
@ATTRIBUTE 'y' real
@ATTRIBUTE 'x+1 dist' real
@ATTRIBUTE 'x-1 dist' real
@ATTRIBUTE 'width' real
@ATTRIBUTE 'height' real
@ATTRIBUTE 'table' {'1','0'}

@DATA
1513.0,653.0,248.0,129.0,145.0,32.0,'1'
1761.0,653.0,107.0,248.0,76.0,28.0,'1'
1868.0,653.0,1092.0,107.0,13.0,13.0,'1'
777.0,694.0,158.0,1092.0,135.0,26.0,'1'
935.0,694.0,61.0,158.0,35.0,30.0,'1'
996.0,694.0,167.0,61.0,142.0,30.0,'1'
1163.0,694.0,225.0,167.0,121.0,29.0,'1'
1388.0,694.0,615.0,225.0,53.0,33.0,'1'
775.0,736.0,110.0,615.0,86.0,29.0,'1'
885.0,736.0,45.0,110.0,18.0,28.0,'1'
930.0,736.0,102.0,45.0,76.0,29.0,'1'
1032.0,736.0,97.0,102.0,71.0,30.0,'1'
1129.0,736.0,356.0,97.0,128.0,20.0,'1'
776.0,778.0,157.0,356.0,104.0,29.0,'1'
933.0,778.0,70.0,157.0,46.0,26.0,'1'
1003.0,778.0,99.0,70.0,70.0,29.0,'1'
1102.0,778.0,109.0,99.0,81.0,28.0,'1'
1211.0,778.0,439.0,109.0,83.0,26.0,'1'
775.0,823.0,46.0,439.0,38.0,27.0,'1'
821.0,823.0,1095.0,46.0,50.0,20.0,'1'
1914.0,882.0,104.0,1095.0,76.0,49.0,'1'
2018.0,882.0,1621.0,104.0,56.0,33.0,'1'
398.0,903.0,380.0,1621.0,161.0,28.0,'1'
778.0,903.0,158.0,380.0,131.0,28.0,'1'
936.0,903.0,88.0,158.0,63.0,33.0,'1'
1024.0,903.0,93.0,88.0,67.0,28.0,'1'
1117.0,903.0,42.0,93.0,16.0,20.0,'1'
1159.0,903.0,226.0,42.0,91.0,31.0,'1'
1385.0,903.0,129.0,226.0,106.0,28.0,'1'
1514.0,903.0,249.0,129.0,145.0,31.0,'1'
1763.0,903.0,107.0,249.0,76.0,29.0,'1'
1870.0,903.0,1094.0,107.0,13.0,13.0,'1'
777.0,945.0,158.0,1094.0,135.0,27.0,'1'
935.0,945.0,61.0,158.0,35.0,30.0,'1'
996.0,945.0,167.0,61.0,142.0,29.0,'1'
1163.0,945.0,222.0,167.0,121.0,32.0,'1'
1385.0,945.0,129.0,222.0,106.0,29.0,'1'
1514.0,945.0,741.0,129.0,141.0,29.0,'1'
775.0,987.0,109.0,741.0,86.0,29.0,'1'
884.0,987.0,45.0,109.0,18.0,28.0,'1'
929.0,987.0,103.0,45.0,76.0,29.0,'1'
1032.0,987.0,97.0,103.0,70.0,29.0,'1'
1129.0,987.0,259.0,97.0,128.0,24.0,'1'
1388.0,987.0,613.0,259.0,53.0,35.0,'1'
777.0,1028.0,156.0,613.0,103.0,27.0,'1'
933.0,1028.0,70.0,156.0,47.0,26.0,'1'
1003.0,1028.0,100.0,70.0,71.0,30.0,'1'
1103.0,1028.0,108.0,100.0,81.0,28.0,'1'
1211.0,1028.0,438.0,108.0,84.0,26.0,'1'
776.0,1073.0,1183.0,438.0,96.0,26.0,'1'
1957.0,1132.0,1560.0,1183.0,36.0,29.0,'1'
398.0,1153.0,378.0,1560.0,157.0,29.0,'1'
776.0,1153.0,99.0,378.0,73.0,27.0,'1'
875.0,1153.0,82.0,99.0,59.0,28.0,'1'
957.0,1153.0,88.0,82.0,62.0,29.0,'1'
1045.0,1153.0,101.0,88.0,78.0,29.0,'1'
1146.0,1153.0,240.0,101.0,160.0,28.0,'1'
1386.0,1153.0,130.0,240.0,106.0,29.0,'1'
1516.0,1153.0,248.0,130.0,167.0,29.0,'1'
1764.0,1153.0,107.0,248.0,82.0,29.0,'1'
1871.0,1153.0,44.0,107.0,13.0,13.0,'1'
1915.0,1153.0,1513.0,44.0,37.0,29.0,'1'
403.0,1196.0,373.0,1513.0,123.0,33.0,'1'
776.0,1196.0,84.0,373.0,61.0,30.0,'1'
860.0,1196.0,59.0,84.0,35.0,29.0,'1'
919.0,1196.0,85.0,59.0,60.0,28.0,'1'
1004.0,1196.0,195.0,85.0,169.0,28.0,'1'
1199.0,1196.0,188.0,195.0,77.0,28.0,'1'
1387.0,1196.0,129.0,188.0,106.0,28.0,'1'
1516.0,1196.0,740.0,129.0,166.0,29.0,'1'
778.0,1237.0,169.0,740.0,142.0,29.0,'1'
947.0,1237.0,216.0,169.0,188.0,34.0,'1'
1163.0,1237.0,227.0,216.0,77.0,32.0,'1'
1390.0,1237.0,613.0,227.0,52.0,34.0,'1'
779.0,1280.0,104.0,613.0,76.0,30.0,'1'
883.0,1280.0,1077.0,104.0,238.0,32.0,'1'
1958.0,1341.0,64.0,1077.0,36.0,29.0,'1'
2022.0,1341.0,1622.0,64.0,57.0,33.0,'1'
401.0,1363.0,104.0,1622.0,77.0,28.0,'1'
505.0,1363.0,275.0,104.0,85.0,28.0,'1'
780.0,1363.0,158.0,275.0,131.0,27.0,'1'
938.0,1363.0,88.0,158.0,62.0,28.0,'1'
1026.0,1363.0,94.0,88.0,67.0,28.0,'1'
1120.0,1363.0,268.0,94.0,90.0,28.0,'1'
1388.0,1363.0,129.0,268.0,106.0,29.0,'1'
1517.0,1363.0,249.0,129.0,145.0,30.0,'1'
1766.0,1363.0,107.0,249.0,76.0,29.0,'1'
1873.0,1363.0,43.0,107.0,13.0,15.0,'1'
1916.0,1363.0,1139.0,43.0,37.0,28.0,'1'
778.0,1405.0,159.0,1139.0,136.0,25.0,'1'
937.0,1405.0,61.0,159.0,35.0,29.0,'1'
998.0,1405.0,167.0,61.0,142.0,28.0,'1'
1165.0,1405.0,226.0,167.0,121.0,27.0,'1'
1391.0,1405.0,616.0,226.0,53.0,32.0,'1'
777.0,1446.0,109.0,616.0,86.0,28.0,'1'
886.0,1446.0,45.0,109.0,19.0,28.0,'1'
931.0,1446.0,103.0,45.0,77.0,28.0,'1'
1034.0,1446.0,98.0,103.0,71.0,29.0,'1'
1132.0,1446.0,357.0,98.0,127.0,22.0,'1'
778.0,1488.0,156.0,357.0,103.0,29.0,'1'
934.0,1488.0,71.0,156.0,48.0,26.0,'1'
1005.0,1488.0,99.0,71.0,71.0,29.0,'1'
1104.0,1488.0,110.0,99.0,81.0,29.0,'1'
1214.0,1488.0,440.0,110.0,83.0,25.0,'1'
777.0,1533.0,1142.0,440.0,96.0,27.0,'1'
1917.0,1592.0,106.0,1142.0,77.0,50.0,'1'
2023.0,1592.0,1622.0,106.0,57.0,33.0,'1'
402.0,1614.0,103.0,1622.0,76.0,27.0,'1'
505.0,1614.0,275.0,103.0,182.0,35.0,'1'
780.0,1614.0,158.0,275.0,131.0,28.0,'1'
938.0,1614.0,89.0,158.0,63.0,27.0,'1'
1027.0,1614.0,94.0,89.0,66.0,28.0,'1'
1121.0,1614.0,268.0,94.0,87.0,21.0,'1'
1389.0,1614.0,129.0,268.0,105.0,31.0,'1'
1518.0,1614.0,249.0,129.0,146.0,29.0,'1'
1767.0,1614.0,107.0,249.0,81.0,28.0,'1'
1874.0,1614.0,1473.0,107.0,13.0,15.0,'1'
402.0,1655.0,119.0,1473.0,90.0,33.0,'1'
521.0,1655.0,57.0,119.0,29.0,27.0,'1'
578.0,1655.0,43.0,57.0,16.0,20.0,'1'
621.0,1655.0,158.0,43.0,63.0,27.0,'1'
779.0,1655.0,236.0,158.0,211.0,34.0,'1'
1015.0,1655.0,146.0,236.0,122.0,26.0,'1'
1161.0,1655.0,232.0,146.0,86.0,30.0,'1'
1393.0,1655.0,993.0,232.0,53.0,33.0,'1'
401.0,1698.0,381.0,993.0,70.0,28.0,'1'
782.0,1698.0,41.0,381.0,10.0,28.0,'1'
823.0,1698.0,104.0,41.0,77.0,28.0,'1'
927.0,1698.0,241.0,104.0,188.0,35.0,'1'
1168.0,1698.0,393.0,241.0,112.0,31.0,'1'
778.0,1739.0,68.0,393.0,42.0,20.0,'1'
846.0,1739.0,185.0,68.0,161.0,29.0,'1'
1031.0,1739.0,60.0,185.0,37.0,30.0,'1'
1091.0,1739.0,83.0,60.0,60.0,32.0,'1'
1174.0,1739.0,398.0,83.0,36.0,29.0,'1'
779.0,1781.0,84.0,398.0,59.0,28.0,'1'
863.0,1781.0,100.0,84.0,71.0,30.0,'1'
963.0,1781.0,999.0,100.0,97.0,33.0,'1'
1960.0,1844.0,1560.0,999.0,37.0,29.0,'1'
401.0,1864.0,381.0,1560.0,293.0,33.0,'1'
782.0,1864.0,87.0,381.0,61.0,27.0,'1'
869.0,1864.0,129.0,87.0,106.0,32.0,'1'
998.0,1864.0,121.0,129.0,87.0,34.0,'1'
1119.0,1864.0,41.0,121.0,10.0,28.0,'1'
1160.0,1864.0,230.0,41.0,167.0,35.0,'1'
1390.0,1864.0,130.0,230.0,106.0,29.0,'1'
1520.0,1864.0,248.0,130.0,146.0,29.0,'1'
1768.0,1864.0,108.0,248.0,82.0,28.0,'1'
1876.0,1864.0,43.0,108.0,12.0,12.0,'1'
1919.0,1864.0,1518.0,43.0,37.0,31.0,'1'
402.0,1907.0,193.0,1518.0,168.0,28.0,'1'
595.0,1907.0,184.0,193.0,66.0,28.0,'1'
779.0,1907.0,110.0,184.0,83.0,28.0,'1'
889.0,1907.0,230.0,110.0,202.0,35.0,'1'
1119.0,1907.0,42.0,230.0,10.0,28.0,'1'
1161.0,1907.0,229.0,42.0,77.0,29.0,'1'
1390.0,1907.0,130.0,229.0,107.0,28.0,'1'
1520.0,1907.0,86.0,130.0,56.0,28.0,'1'
1606.0,1907.0,1204.0,86.0,61.0,29.0,'1'
403.0,1948.0,100.0,1204.0,75.0,27.0,'1'
503.0,1948.0,57.0,100.0,35.0,27.0,'1'
560.0,1948.0,221.0,57.0,62.0,27.0,'1'
781.0,1948.0,613.0,221.0,188.0,35.0,'1'
1394.0,1948.0,106.0,613.0,72.0,34.0,'1'
1500.0,1948.0,1097.0,106.0,53.0,33.0,'1'
404.0,1991.0,176.0,1097.0,149.0,35.0,'1'
580.0,1991.0,1384.0,176.0,90.0,30.0,'1'
1962.0,2053.0,1180.0,1384.0,36.0,28.0,'1'
783.0,2074.0,87.0,1180.0,61.0,27.0,'1'
870.0,2074.0,158.0,87.0,124.0,31.0,'1'
1028.0,2074.0,41.0,158.0,9.0,28.0,'1'
1069.0,2074.0,322.0,41.0,167.0,40.0,'1'
1391.0,2074.0,131.0,322.0,107.0,29.0,'1'
1522.0,2074.0,248.0,131.0,146.0,30.0,'1'
1770.0,2074.0,107.0,248.0,81.0,29.0,'1'
1877.0,2074.0,43.0,107.0,13.0,13.0,'1'
1920.0,2074.0,1141.0,43.0,37.0,28.0,'1'
780.0,2117.0,109.0,1141.0,84.0,28.0,'1'
889.0,2117.0,231.0,109.0,203.0,35.0,'1'
1120.0,2117.0,271.0,231.0,11.0,30.0,'1'
1391.0,2117.0,132.0,271.0,107.0,30.0,'1'
1523.0,2117.0,745.0,132.0,144.0,29.0,'1'
780.0,2158.0,182.0,745.0,157.0,28.0,'1'
962.0,2158.0,59.0,182.0,35.0,29.0,'1'
1021.0,2158.0,137.0,59.0,111.0,28.0,'1'
1158.0,2158.0,56.0,137.0,31.0,28.0,'1'
1214.0,2158.0,181.0,56.0,17.0,20.0,'1'
1395.0,2158.0,616.0,181.0,52.0,33.0,'1'
781.0,2201.0,122.0,616.0,96.0,36.0,'1'
903.0,2201.0,1062.0,122.0,137.0,29.0,'1'
1963.0,2262.0,63.0,1062.0,37.0,27.0,'1'
2026.0,2262.0,1624.0,63.0,58.0,33.0,'1'
403.0,2284.0,378.0,1624.0,293.0,33.0,'1'
781.0,2284.0,97.0,378.0,73.0,28.0,'1'
878.0,2284.0,181.0,97.0,157.0,28.0,'1'
1059.0,2284.0,333.0,181.0,82.0,25.0,'1'
1392.0,2284.0,131.0,333.0,107.0,30.0,'1'
1523.0,2284.0,249.0,131.0,145.0,30.0,'1'
1772.0,2284.0,106.0,249.0,81.0,30.0,'1'
1878.0,2284.0,43.0,106.0,14.0,13.0,'1'
1921.0,2284.0,1519.0,43.0,38.0,28.0,'1'
403.0,2326.0,194.0,1519.0,169.0,29.0,'1'
597.0,2326.0,184.0,194.0,67.0,29.0,'1'
781.0,2326.0,160.0,184.0,135.0,35.0,'1'
941.0,2326.0,46.0,160.0,18.0,28.0,'1'
987.0,2326.0,103.0,46.0,76.0,29.0,'1'
1090.0,2326.0,303.0,103.0,127.0,21.0,'1'
1393.0,2326.0,129.0,303.0,106.0,29.0,'1'
1522.0,2326.0,1118.0,129.0,148.0,34.0,'1'
405.0,2368.0,102.0,1118.0,74.0,28.0,'1'
507.0,2368.0,55.0,102.0,29.0,27.0,'1'
562.0,2368.0,220.0,55.0,61.0,29.0,'1'
782.0,2368.0,614.0,220.0,104.0,28.0,'1'
1396.0,2368.0,106.0,614.0,72.0,37.0,'1'
1502.0,2368.0,1101.0,106.0,53.0,33.0,'1'
402.0,2413.0,43.0,1101.0,304.0,34.0,'1'
406.0,2455.0,1539.0,43.0,98.0,33.0,'1'
1943.0,2516.0,64.0,1539.0,36.0,27.0,'1'
2007.0,2516.0,1604.0,64.0,57.0,33.0,'1'
404.0,2537.0,378.0,1604.0,292.0,34.0,'1'
782.0,2537.0,97.0,378.0,72.0,28.0,'1'
879.0,2537.0,132.0,97.0,106.0,26.0,'1'
1011.0,2537.0,383.0,132.0,154.0,34.0,'1'
1394.0,2537.0,129.0,383.0,106.0,29.0,'1'
1523.0,2537.0,249.0,129.0,146.0,33.0,'1'
1772.0,2537.0,129.0,249.0,99.0,30.0,'1'
1901.0,2537.0,1497.0,129.0,38.0,29.0,'1'
405.0,2579.0,194.0,1497.0,169.0,28.0,'1'
599.0,2579.0,183.0,194.0,66.0,29.0,'1'
782.0,2579.0,182.0,183.0,156.0,28.0,'1'
964.0,2579.0,430.0,182.0,203.0,35.0,'1'
1394.0,2579.0,130.0,430.0,107.0,30.0,'1'
1524.0,2579.0,1119.0,130.0,147.0,30.0,'1'
406.0,2622.0,102.0,1119.0,74.0,28.0,'1'
508.0,2622.0,57.0,102.0,30.0,27.0,'1'
565.0,2622.0,68.0,57.0,40.0,20.0,'1'
633.0,2622.0,150.0,68.0,67.0,28.0,'1'
783.0,2622.0,45.0,150.0,18.0,28.0,'1'
828.0,2622.0,103.0,45.0,77.0,28.0,'1'
931.0,2622.0,467.0,103.0,218.0,36.0,'1'
1398.0,2622.0,106.0,467.0,72.0,37.0,'1'
1504.0,2622.0,1100.0,106.0,53.0,33.0,'1'
405.0,2664.0,216.0,1100.0,190.0,34.0,'1'
621.0,2664.0,252.0,216.0,92.0,30.0,'1'
405.0,2792.0,85.0,252.0,32.0,20.0,'0'
490.0,2792.0,129.0,85.0,95.0,33.0,'0'
619.0,2792.0,231.0,129.0,92.0,29.0,'0'
405.0,2877.0,85.0,231.0,36.0,29.0,'0'
490.0,2877.0,111.0,85.0,83.0,28.0,'0'
601.0,2877.0,158.0,111.0,133.0,28.0,'0'
759.0,2877.0,88.0,158.0,62.0,29.0,'0'
847.0,2877.0,68.0,88.0,42.0,29.0,'0'
915.0,2877.0,190.0,68.0,164.0,35.0,'0'
1105.0,2877.0,71.0,190.0,47.0,35.0,'0'
1176.0,2877.0,172.0,71.0,147.0,34.0,'0'
1348.0,2877.0,182.0,172.0,155.0,37.0,'0'
1530.0,2877.0,86.0,182.0,61.0,31.0,'0'
1616.0,2877.0,256.0,86.0,230.0,34.0,'0'
1872.0,2877.0,1381.0,256.0,196.0,34.0,'0'
492.0,2919.0,155.0,1381.0,130.0,33.0,'0'
647.0,2919.0,146.0,155.0,121.0,29.0,'0'
793.0,2919.0,198.0,146.0,174.0,35.0,'0'
991.0,2919.0,85.0,198.0,60.0,28.0,'0'
1076.0,2919.0,196.0,85.0,170.0,28.0,'0'
1272.0,2919.0,218.0,196.0,191.0,29.0,'0'
1490.0,2919.0,92.0,218.0,67.0,31.0,'0'
1582.0,2919.0,85.0,92.0,60.0,29.0,'0'
1667.0,2919.0,1265.0,85.0,133.0,35.0,'0'
405.0,3004.0,84.0,1265.0,33.0,20.0,'0'
489.0,3004.0,144.0,84.0,121.0,29.0,'0'
633.0,3004.0,60.0,144.0,35.0,27.0,'0'
693.0,3004.0,99.0,60.0,65.0,33.0,'0'
792.0,3004.0,402.0,99.0,93.0,29.0,'0'
1170.0,3140.0,0.0,402.0,48.0,34.0,'0'
810.0,221.0,114.0,0.0,91.0,26.0,'0'
924.0,221.0,113.0,114.0,67.0,26.0,'0'
1037.0,221.0,189.0,113.0,164.0,28.0,'0'
1226.0,221.0,149.0,189.0,125.0,27.0,'0'
1375.0,221.0,58.0,149.0,32.0,24.0,'0'
1433.0,221.0,113.0,58.0,88.0,25.0,'0'
1546.0,221.0,75.0,113.0,52.0,22.0,'0'
1621.0,221.0,132.0,75.0,109.0,26.0,'0'
1753.0,221.0,208.0,132.0,185.0,30.0,'0'
1961.0,221.0,150.0,208.0,126.0,28.0,'0'
2111.0,221.0,111.0,150.0,88.0,26.0,'0'
2222.0,221.0,54.0,111.0,35.0,19.0,'0'
2276.0,221.0,1352.0,54.0,88.0,26.0,'0'
925.0,258.0,113.0,1352.0,88.0,28.0,'0'
1038.0,258.0,95.0,113.0,66.0,24.0,'0'
1133.0,258.0,224.0,95.0,200.0,25.0,'0'
1357.0,258.0,76.0,224.0,50.0,23.0,'0'
1433.0,258.0,59.0,76.0,33.0,23.0,'0'
1492.0,258.0,75.0,59.0,50.0,24.0,'0'
1567.0,258.0,228.0,75.0,199.0,31.0,'0'
1795.0,258.0,205.0,228.0,178.0,29.0,'0'
2000.0,258.0,74.0,205.0,51.0,22.0,'0'
2074.0,258.0,59.0,74.0,34.0,18.0,'0'
2133.0,258.0,53.0,59.0,30.0,25.0,'0'
2186.0,258.0,1205.0,53.0,72.0,24.0,'0'
982.0,295.0,74.0,1205.0,51.0,24.0,'0'
1056.0,295.0,114.0,74.0,90.0,26.0,'0'
1170.0,295.0,114.0,114.0,89.0,29.0,'0'
1284.0,295.0,96.0,114.0,67.0,25.0,'0'
1380.0,295.0,224.0,96.0,201.0,26.0,'0'
1604.0,295.0,76.0,224.0,53.0,25.0,'0'
1680.0,295.0,57.0,76.0,32.0,23.0,'0'
1737.0,295.0,75.0,57.0,52.0,25.0,'0'
1812.0,295.0,229.0,75.0,198.0,30.0,'0'
2041.0,295.0,1775.0,229.0,176.0,26.0,'0'
280.0,514.0,726.0,1775.0,83.0,26.0,'1'
1006.0,514.0,113.0,726.0,89.0,26.0,'1'
1119.0,514.0,547.0,113.0,185.0,27.0,'1'
1666.0,514.0,134.0,547.0,110.0,28.0,'1'
1800.0,514.0,696.0,134.0,185.0,28.0,'1'
2496.0,514.0,299.0,696.0,162.0,30.0,'1'
2795.0,514.0,2516.0,299.0,87.0,26.0,'1'
280.0,551.0,276.0,2516.0,85.0,25.0,'1'
556.0,551.0,114.0,276.0,86.0,26.0,'1'
670.0,551.0,37.0,114.0,12.0,24.0,'1'
707.0,551.0,187.0,37.0,47.0,22.0,'1'
894.0,551.0,150.0,187.0,126.0,29.0,'1'
1044.0,551.0,131.0,150.0,51.0,24.0,'1'
1175.0,551.0,285.0,131.0,185.0,27.0,'1'
1460.0,551.0,152.0,285.0,127.0,27.0,'1'
1612.0,551.0,167.0,152.0,52.0,25.0,'1'
1779.0,551.0,361.0,167.0,186.0,28.0,'1'
2140.0,551.0,356.0,361.0,86.0,26.0,'1'
2496.0,551.0,38.0,356.0,15.0,25.0,'1'
2534.0,551.0,56.0,38.0,34.0,24.0,'1'
2590.0,551.0,207.0,56.0,52.0,25.0,'1'
2797.0,551.0,2516.0,207.0,161.0,28.0,'1'
282.0,587.0,90.0,2516.0,64.0,25.0,'1'
372.0,587.0,186.0,90.0,125.0,22.0,'1'
558.0,587.0,73.0,186.0,51.0,22.0,'1'
631.0,587.0,263.0,73.0,91.0,26.0,'1'
894.0,587.0,171.0,263.0,143.0,29.0,'1'
1065.0,587.0,111.0,171.0,70.0,24.0,'1'
1176.0,587.0,284.0,111.0,145.0,28.0,'1'
1460.0,587.0,172.0,284.0,145.0,28.0,'1'
1632.0,587.0,150.0,172.0,71.0,25.0,'1'
1782.0,587.0,359.0,150.0,144.0,28.0,'1'
2141.0,587.0,355.0,359.0,184.0,29.0,'1'
2496.0,587.0,114.0,355.0,92.0,26.0,'1'
2610.0,587.0,187.0,114.0,88.0,33.0,'1'
2797.0,587.0,2664.0,187.0,89.0,27.0,'1'
134.0,618.0,146.0,2664.0,69.0,27.0,'1'
280.0,618.0,114.0,146.0,88.0,30.0,'1'
394.0,618.0,164.0,114.0,105.0,35.0,'1'
558.0,618.0,114.0,164.0,90.0,28.0,'1'
672.0,618.0,96.0,114.0,69.0,28.0,'1'
768.0,618.0,129.0,96.0,87.0,29.0,'1'
897.0,618.0,282.0,129.0,142.0,29.0,'1'
1179.0,618.0,284.0,282.0,88.0,30.0,'1'
1463.0,618.0,321.0,284.0,144.0,30.0,'1'
1784.0,618.0,357.0,321.0,88.0,32.0,'1'
2141.0,618.0,171.0,357.0,146.0,30.0,'1'
2312.0,618.0,186.0,171.0,106.0,38.0,'1'
2498.0,618.0,96.0,186.0,69.0,29.0,'1'
2594.0,618.0,205.0,96.0,105.0,30.0,'1'
2799.0,618.0,96.0,205.0,69.0,30.0,'1'
2895.0,618.0,2758.0,96.0,101.0,35.0,'1'
140.0,734.0,163.0,2758.0,65.0,23.0,'1'
303.0,734.0,279.0,163.0,105.0,27.0,'1'
582.0,734.0,375.0,279.0,108.0,28.0,'1'
957.0,734.0,303.0,375.0,52.0,23.0,'1'
1260.0,734.0,962.0,303.0,50.0,22.0,'1'
2222.0,734.0,299.0,962.0,51.0,24.0,'1'
2521.0,734.0,300.0,299.0,108.0,30.0,'1'
2821.0,734.0,2681.0,300.0,106.0,28.0,'1'
141.0,770.0,163.0,2681.0,65.0,24.0,'1'
304.0,770.0,281.0,163.0,105.0,27.0,'1'
585.0,770.0,374.0,281.0,107.0,27.0,'1'
959.0,770.0,301.0,374.0,51.0,23.0,'1'
1260.0,770.0,963.0,301.0,51.0,23.0,'1'
2223.0,770.0,300.0,963.0,51.0,24.0,'1'
2523.0,770.0,299.0,300.0,107.0,29.0,'1'
2822.0,770.0,2683.0,299.0,106.0,29.0,'1'
140.0,808.0,166.0,2683.0,68.0,23.0,'1'
306.0,808.0,279.0,166.0,105.0,26.0,'1'
585.0,808.0,376.0,279.0,109.0,27.0,'1'
961.0,808.0,265.0,376.0,50.0,23.0,'1'
1226.0,808.0,680.0,265.0,87.0,26.0,'1'
1906.0,808.0,282.0,680.0,11.0,6.0,'1'
2188.0,808.0,336.0,282.0,88.0,29.0,'1'
2524.0,808.0,300.0,336.0,107.0,28.0,'1'
2824.0,808.0,2681.0,300.0,105.0,28.0,'1'
144.0,845.0,165.0,2681.0,62.0,23.0,'1'
309.0,845.0,280.0,165.0,102.0,27.0,'1'
589.0,845.0,373.0,280.0,106.0,27.0,'1'
962.0,845.0,264.0,373.0,50.0,24.0,'1'
1226.0,845.0,962.0,264.0,87.0,26.0,'1'
2188.0,845.0,339.0,962.0,88.0,28.0,'1'
2527.0,845.0,300.0,339.0,106.0,27.0,'1'
2827.0,845.0,2683.0,300.0,104.0,27.0,'1'
145.0,880.0,165.0,2683.0,65.0,24.0,'1'
310.0,880.0,279.0,165.0,103.0,28.0,'1'
589.0,880.0,340.0,279.0,108.0,27.0,'1'
929.0,880.0,299.0,340.0,85.0,28.0,'1'
1228.0,880.0,962.0,299.0,88.0,26.0,'1'
2190.0,880.0,338.0,962.0,88.0,28.0,'1'
2528.0,880.0,300.0,338.0,107.0,28.0,'1'
2828.0,880.0,2682.0,300.0,105.0,28.0,'1'
147.0,918.0,165.0,2682.0,66.0,22.0,'1'
312.0,918.0,279.0,165.0,104.0,26.0,'1'
591.0,918.0,338.0,279.0,108.0,27.0,'1'
929.0,918.0,299.0,338.0,87.0,27.0,'1'
1228.0,918.0,961.0,299.0,89.0,27.0,'1'
2189.0,918.0,340.0,961.0,90.0,28.0,'1'
2529.0,918.0,300.0,340.0,108.0,29.0,'1'
2829.0,918.0,2680.0,300.0,105.0,27.0,'1'
150.0,954.0,164.0,2680.0,66.0,22.0,'1'
314.0,954.0,280.0,164.0,106.0,26.0,'1'
594.0,954.0,336.0,280.0,108.0,28.0,'1'
930.0,954.0,299.0,336.0,88.0,26.0,'1'
1229.0,954.0,343.0,299.0,91.0,26.0,'1'
1572.0,954.0,339.0,343.0,12.0,5.0,'1'
1911.0,954.0,279.0,339.0,12.0,4.0,'1'
2190.0,954.0,340.0,279.0,91.0,28.0,'1'
2530.0,954.0,301.0,340.0,109.0,28.0,'1'
2831.0,954.0,2680.0,301.0,105.0,27.0,'1'
152.0,991.0,164.0,2680.0,65.0,22.0,'1'
316.0,991.0,279.0,164.0,105.0,27.0,'1'
595.0,991.0,338.0,279.0,107.0,28.0,'1'
933.0,991.0,283.0,338.0,86.0,28.0,'1'
1216.0,991.0,284.0,283.0,104.0,27.0,'1'
1500.0,991.0,339.0,284.0,86.0,26.0,'1'
1839.0,991.0,337.0,339.0,86.0,28.0,'1'
2176.0,991.0,357.0,337.0,105.0,28.0,'1'
2533.0,991.0,300.0,357.0,107.0,28.0,'1'
2833.0,991.0,2681.0,300.0,104.0,27.0,'1'
153.0,1027.0,166.0,2681.0,67.0,22.0,'1'
319.0,1027.0,278.0,166.0,104.0,27.0,'1'
597.0,1027.0,337.0,278.0,107.0,28.0,'1'
934.0,1027.0,284.0,337.0,86.0,27.0,'1'
1218.0,1027.0,283.0,284.0,104.0,26.0,'1'
1501.0,1027.0,338.0,283.0,87.0,26.0,'1'
1839.0,1027.0,339.0,338.0,88.0,28.0,'1'
2178.0,1027.0,355.0,339.0,105.0,29.0,'1'
2533.0,1027.0,302.0,355.0,108.0,28.0,'1'
2835.0,1027.0,2681.0,302.0,104.0,27.0,'1'
155.0,1063.0,166.0,2681.0,66.0,23.0,'1'
321.0,1063.0,277.0,166.0,104.0,28.0,'1'
598.0,1063.0,337.0,277.0,108.0,28.0,'1'
935.0,1063.0,283.0,337.0,87.0,28.0,'1'
1218.0,1063.0,284.0,283.0,106.0,27.0,'1'
1502.0,1063.0,337.0,284.0,87.0,28.0,'1'
1839.0,1063.0,337.0,337.0,89.0,29.0,'1'
2176.0,1063.0,359.0,337.0,108.0,29.0,'1'
2535.0,1063.0,300.0,359.0,107.0,29.0,'1'
2835.0,1063.0,2681.0,300.0,105.0,28.0,'1'
155.0,1099.0,167.0,2681.0,69.0,23.0,'1'
322.0,1099.0,277.0,167.0,105.0,28.0,'1'
599.0,1099.0,338.0,277.0,109.0,29.0,'1'
937.0,1099.0,281.0,338.0,87.0,28.0,'1'
1218.0,1099.0,285.0,281.0,107.0,27.0,'1'
1503.0,1099.0,339.0,285.0,87.0,28.0,'1'
1842.0,1099.0,22.0,339.0,88.0,26.0,'1'
1864.0,1099.0,313.0,22.0,9.0,12.0,'1'
2177.0,1099.0,359.0,313.0,108.0,29.0,'1'
2536.0,1099.0,299.0,359.0,107.0,28.0,'1'
2835.0,1099.0,2679.0,299.0,105.0,27.0,'1'
157.0,1137.0,167.0,2679.0,68.0,23.0,'1'
324.0,1137.0,277.0,167.0,105.0,26.0,'1'
601.0,1137.0,339.0,277.0,109.0,28.0,'1'
940.0,1137.0,281.0,339.0,86.0,27.0,'1'
1221.0,1137.0,285.0,281.0,106.0,26.0,'1'
1506.0,1137.0,337.0,285.0,87.0,27.0,'1'
1843.0,1137.0,338.0,337.0,89.0,28.0,'1'
2181.0,1137.0,356.0,338.0,107.0,28.0,'1'
2537.0,1137.0,299.0,356.0,108.0,27.0,'1'
2836.0,1137.0,2679.0,299.0,106.0,26.0,'1'
