"x","y","x+1 dist","x-1 dist","y+1 dist","y-1 dist","width","height","table","confidence(1)","confidence(0)","prediction(table)"
1064.0,2589.0,163.0,188.0,94.0,106.0,145.0,39.0,"0",0.2326373915407347,0.7673626084592653,"0"
1227.0,2589.0,105.0,163.0,94.0,106.0,91.0,36.0,"0",0.23037329287205924,0.7696267071279409,"0"
1332.0,2589.0,65.0,105.0,94.0,106.0,50.0,31.0,"0",0.21642814315286552,0.7835718568471344,"0"
1397.0,2589.0,94.0,65.0,94.0,106.0,82.0,31.0,"0",0.12530787706383015,0.8746921229361698,"0"
1491.0,2589.0,57.0,94.0,94.0,106.0,44.0,31.0,"0",0.2045337091119712,0.7954662908880289,"0"
1548.0,2589.0,68.0,57.0,94.0,106.0,50.0,30.0,"0",0.15188574297736812,0.8481142570226318,"0"
1616.0,2589.0,343.0,68.0,94.0,106.0,324.0,38.0,"0",0.044050895430367526,0.9559491045696324,"0"
1959.0,2589.0,102.0,343.0,94.0,106.0,85.0,32.0,"0",0.35315366591496034,0.6468463340850397,"0"
2061.0,2589.0,166.0,102.0,94.0,106.0,151.0,32.0,"0",0.10532419622549849,0.8946758037745016,"0"
2227.0,2589.0,1892.0,166.0,94.0,106.0,96.0,36.0,"0",0.24194102947172597,0.7580589705282741,"0"
336.0,2640.0,149.0,1892.0,94.0,94.0,134.0,39.0,"0",0.3657552513142199,0.6342447486857803,"0"
485.0,2640.0,132.0,149.0,50.0,94.0,118.0,27.0,"0",0.22016277811426369,0.7798372218857363,"0"
617.0,2640.0,37.0,132.0,50.0,94.0,24.0,30.0,"0",0.19111533743891912,0.8088846625610809,"0"
654.0,2640.0,147.0,37.0,50.0,94.0,135.0,33.0,"0",0.03997184753378537,0.9600281524662145,"0"
801.0,2640.0,106.0,147.0,50.0,94.0,90.0,33.0,"0",0.19463690136509354,0.8053630986349063,"0"
907.0,2640.0,100.0,106.0,50.0,94.0,85.0,26.0,"0",0.19459207604130696,0.8054079239586931,"0"
1007.0,2640.0,112.0,100.0,50.0,94.0,97.0,37.0,"0",0.11045038913837484,0.8895496108616252,"0"
1119.0,2640.0,98.0,112.0,50.0,94.0,83.0,37.0,"0",0.13684389374672118,0.8631561062532789,"0"
1217.0,2640.0,73.0,98.0,50.0,94.0,58.0,31.0,"0",0.1705677071642468,0.8294322928357531,"0"
1290.0,2640.0,101.0,73.0,50.0,94.0,86.0,32.0,"0",0.10594423049538912,0.8940557695046109,"0"
1391.0,2640.0,80.0,101.0,50.0,94.0,63.0,31.0,"0",0.17685079406802176,0.8231492059319783,"0"
1471.0,2640.0,38.0,80.0,50.0,94.0,22.0,31.0,"0",0.168523599165432,0.831476400834568,"0"
1509.0,2640.0,253.0,38.0,50.0,94.0,239.0,38.0,"0",0.02196824295288762,0.9780317570471123,"0"
1762.0,2640.0,196.0,253.0,50.0,94.0,179.0,38.0,"0",0.27094444047305566,0.7290555595269443,"0"
1958.0,2640.0,46.0,196.0,50.0,94.0,34.0,38.0,"0",0.24698772185343426,0.7530122781465658,"0"
2004.0,2640.0,65.0,46.0,50.0,94.0,49.0,31.0,"0",0.08121874228117117,0.9187812577188289,"0"
2069.0,2640.0,160.0,65.0,50.0,94.0,146.0,39.0,"0",0.041808593325536866,0.958191406674463,"0"
2229.0,2640.0,72.0,160.0,50.0,94.0,56.0,31.0,"0",0.2534429584653505,0.7465570415346495,"0"
2301.0,2640.0,1967.0,72.0,50.0,94.0,22.0,31.0,"0",0.1518458312203512,0.8481541687796489,"0"
335.0,2689.0,154.0,1967.0,50.0,50.0,132.0,31.0,"0",0.2922120195595219,0.707787980440478,"0"
489.0,2689.0,42.0,154.0,51.0,50.0,24.0,31.0,"0",0.19405794907706128,0.8059420509229388,"0"
531.0,2689.0,71.0,42.0,51.0,50.0,50.0,32.0,"0",0.0790887852558754,0.9209112147441246,"0"
602.0,2689.0,193.0,71.0,51.0,50.0,171.0,39.0,"0",0.03867568763529102,0.9613243123647088,"0"
795.0,2689.0,222.0,193.0,51.0,50.0,200.0,32.0,"0",0.24715986913563037,0.7528401308643695,"0"
1017.0,2689.0,144.0,222.0,51.0,50.0,124.0,31.0,"0",0.24850437599444405,0.751495624005556,"0"
1161.0,2689.0,107.0,144.0,51.0,50.0,88.0,32.0,"0",0.18457180338715556,0.8154281966128444,"0"
1268.0,2689.0,55.0,107.0,51.0,50.0,34.0,24.0,"0",0.21659937097671234,0.7834006290232877,"0"
1323.0,2689.0,171.0,55.0,51.0,50.0,150.0,39.0,"0",0.030534699189525383,0.9694653008104747,"0"
1494.0,2689.0,96.0,171.0,51.0,50.0,76.0,36.0,"0",0.19615753919314066,0.8038424608068594,"0"
1590.0,2689.0,104.0,96.0,51.0,50.0,84.0,39.0,"0",0.06489738679688599,0.9351026132031139,"0"
1694.0,2689.0,87.0,104.0,51.0,50.0,66.0,31.0,"0",0.1452068728764416,0.8547931271235584,"0"
1781.0,2689.0,38.0,87.0,51.0,50.0,15.0,23.0,"0",0.22475542984004312,0.7752445701599568,"0"
1819.0,2689.0,249.0,38.0,51.0,50.0,227.0,38.0,"0",0.022720688742221818,0.9772793112577781,"0"
2068.0,2689.0,170.0,249.0,51.0,50.0,148.0,31.0,"0",0.3112511588269553,0.6887488411730447,"0"
2238.0,2689.0,1904.0,170.0,51.0,50.0,85.0,33.0,"0",0.26215626028813366,0.7378437397118663,"0"
335.0,2740.0,247.0,1904.0,51.0,51.0,230.0,40.0,"0",0.28191399709158627,0.7180860029084137,"0"
582.0,2740.0,84.0,247.0,48.0,51.0,71.0,32.0,"0",0.21772301354647783,0.7822769864535223,"0"
666.0,2740.0,66.0,84.0,48.0,51.0,50.0,31.0,"0",0.12479127615266676,0.8752087238473332,"0"
732.0,2740.0,167.0,66.0,48.0,51.0,151.0,38.0,"0",0.031505128042142956,0.968494871957857,"0"
899.0,2740.0,84.0,167.0,48.0,51.0,70.0,31.0,"0",0.1859760268751408,0.8140239731248593,"0"
983.0,2740.0,69.0,84.0,48.0,51.0,55.0,31.0,"0",0.11816134336524695,0.881838656634753,"0"
1052.0,2740.0,66.0,69.0,48.0,51.0,50.0,31.0,"0",0.10158081133706487,0.8984191886629351,"0"
1118.0,2740.0,166.0,66.0,48.0,51.0,148.0,31.0,"0",0.0479299684766034,0.9520700315233966,"0"
1284.0,2740.0,101.0,166.0,48.0,51.0,85.0,32.0,"0",0.18475364422844207,0.8152463557715579,"0"
1385.0,2740.0,237.0,101.0,48.0,51.0,222.0,39.0,"0",0.03288431203009615,0.9671156879699038,"0"
1622.0,2740.0,69.0,237.0,48.0,51.0,52.0,32.0,"0",0.2388741279233735,0.7611258720766265,"0"
1691.0,2740.0,52.0,69.0,48.0,51.0,35.0,31.0,"0",0.09456539881016625,0.9054346011898339,"0"
1743.0,2740.0,145.0,52.0,48.0,51.0,128.0,32.0,"0",0.03875560695650752,0.9612443930434925,"0"
1888.0,2740.0,50.0,145.0,48.0,51.0,34.0,23.0,"0",0.22949067092027878,0.7705093290797211,"0"
1938.0,2740.0,168.0,50.0,48.0,51.0,152.0,38.0,"0",0.02565903763314557,0.9743409623668543,"0"
2106.0,2740.0,73.0,168.0,48.0,51.0,55.0,31.0,"0",0.21306041729021727,0.7869395827097827,"0"
2179.0,2740.0,1845.0,73.0,48.0,51.0,146.0,38.0,"0",0.03212633268348988,0.9678736673165101,"0"
335.0,2788.0,219.0,1845.0,48.0,48.0,205.0,31.0,"0",0.3049376704458546,0.6950623295541454,"0"
554.0,2788.0,45.0,219.0,53.0,48.0,30.0,27.0,"0",0.2126866341378433,0.7873133658621568,"0"
599.0,2788.0,68.0,45.0,53.0,48.0,50.0,31.0,"0",0.0737755852966757,0.9262244147033243,"0"
667.0,2788.0,102.0,68.0,53.0,48.0,85.0,33.0,"0",0.07107597158693343,0.9289240284130665,"0"
769.0,2788.0,68.0,102.0,53.0,48.0,50.0,22.0,"0",0.1809135771368717,0.8190864228631283,"0"
837.0,2788.0,89.0,68.0,53.0,48.0,73.0,32.0,"0",0.07877603957056747,0.9212239604294326,"0"
926.0,2788.0,48.0,89.0,53.0,48.0,29.0,27.0,"0",0.1547604862199792,0.8452395137800208,"0"
974.0,2788.0,123.0,48.0,53.0,48.0,108.0,31.0,"0",0.04220226177254592,0.9577977382274542,"0"
1097.0,2788.0,67.0,123.0,53.0,48.0,50.0,31.0,"0",0.15680488396606204,0.8431951160339379,"0"
1164.0,2788.0,203.0,67.0,53.0,48.0,184.0,38.0,"0",0.026188231329861235,0.9738117686701386,"0"
1367.0,2788.0,102.0,203.0,53.0,48.0,85.0,32.0,"0",0.20019044574462108,0.7998095542553789,"0"
1469.0,2788.0,91.0,102.0,53.0,48.0,73.0,31.0,"0",0.11668322066242767,0.8833167793375724,"0"
1560.0,2788.0,120.0,91.0,53.0,48.0,102.0,39.0,"0",0.044679998436463524,0.9553200015635365,"0"
1680.0,2788.0,83.0,120.0,53.0,48.0,68.0,31.0,"0",0.1350397203530035,0.8649602796469965,"0"
1763.0,2788.0,76.0,83.0,53.0,48.0,56.0,31.0,"0",0.09229115681877859,0.9077088431812214,"0"
1839.0,2788.0,89.0,76.0,53.0,48.0,75.0,35.0,"0",0.049716070163120865,0.9502839298368793,"0"
1928.0,2788.0,68.0,89.0,53.0,48.0,49.0,31.0,"0",0.0986616030418669,0.9013383969581331,"0"
1996.0,2788.0,103.0,68.0,53.0,48.0,85.0,32.0,"0",0.05029593715093924,0.9497040628490607,"0"
2099.0,2788.0,145.0,103.0,53.0,48.0,130.0,31.0,"0",0.060448072739847966,0.939551927260152,"0"
2244.0,2788.0,1911.0,145.0,53.0,48.0,79.0,36.0,"0",0.16284785394583318,0.8371521460541668,"0"
334.0,2840.0,73.0,1911.0,53.0,53.0,56.0,30.0,"0",0.30894397423352116,0.691056025766479,"0"
407.0,2840.0,107.0,73.0,1001.0,53.0,87.0,38.0,"0",0.032629467667843325,0.9673705323321566,"0"
514.0,2840.0,216.0,107.0,1001.0,53.0,198.0,38.0,"0",0.03770131093041638,0.9622986890695836,"0"
730.0,2840.0,46.0,216.0,1001.0,53.0,29.0,31.0,"0",0.1318189172519287,0.8681810827480714,"0"
776.0,2840.0,136.0,46.0,1001.0,53.0,119.0,31.0,"0",0.04248312923376119,0.9575168707662388,"0"
912.0,2840.0,150.0,136.0,1001.0,53.0,131.0,30.0,"0",0.10145567414430619,0.8985443258556938,"0"
1062.0,2840.0,52.0,150.0,1001.0,53.0,36.0,23.0,"0",0.18032764629434472,0.8196723537056553,"0"
1114.0,2840.0,70.0,52.0,1001.0,53.0,50.0,31.0,"0",0.06129486506560528,0.9387051349343948,"0"
1184.0,2840.0,104.0,70.0,1001.0,53.0,85.0,32.0,"0",0.06923082220382869,0.9307691777961713,"0"
1288.0,2840.0,255.0,104.0,1001.0,53.0,72.0,31.0,"0",0.6861333438692051,0.31386665613079495,"1"
1302.0,3094.0,0.0,255.0,1001.0,1001.0,50.0,30.0,"0",0.0328490847468666,0.9671509152531335,"0"
78.0,137.0,414.0,0.0,56.0,0.0,395.0,29.0,"0",3.96785964876285E-4,0.9996032140351236,"0"
492.0,137.0,350.0,414.0,56.0,0.0,330.0,29.0,"0",0.0034489925493219067,0.996551007450678,"0"
842.0,137.0,87.0,350.0,56.0,0.0,65.0,27.0,"0",0.014934911615581069,0.9850650883844189,"0"
929.0,137.0,956.0,87.0,56.0,0.0,264.0,28.0,"0",0.0018171954087732828,0.9981828045912267,"0"
1885.0,137.0,194.0,956.0,56.0,0.0,182.0,30.0,"0",7.682970721646802E-4,0.9992317029278354,"0"
2079.0,137.0,107.0,194.0,56.0,0.0,95.0,30.0,"0",2.545804993176009E-4,0.9997454195006824,"0"
2186.0,137.0,2110.0,107.0,56.0,0.0,130.0,30.0,"0",1.6074792476152458E-4,0.9998392520752385,"0"
77.0,192.0,127.0,2110.0,56.0,56.0,106.0,28.0,"0",0.004040478007552915,0.995959521992447,"0"
204.0,192.0,276.0,127.0,1377.0,56.0,254.0,28.0,"0",1.1763240375315352E-4,0.9998823675962468,"0"
480.0,192.0,975.0,276.0,1377.0,56.0,264.0,28.0,"0",0.0016758435660164913,0.9983241564339835,"0"
1449.0,300.0,88.0,975.0,1377.0,1377.0,73.0,16.0,"1",0.5144008384570179,0.48559916154298216,"1"
1537.0,300.0,113.0,88.0,1373.0,1377.0,99.0,16.0,"1",0.11512186109053654,0.8848781389094635,"0"
1650.0,300.0,174.0,113.0,1373.0,1377.0,160.0,17.0,"1",0.1882884814195886,0.8117115185804114,"0"
1824.0,300.0,1747.0,174.0,1373.0,1377.0,39.0,18.0,"1",0.25311248243945245,0.7468875175605476,"0"
78.0,353.0,131.0,1747.0,1373.0,1373.0,118.0,16.0,"1",0.18327365226920697,0.816726347730793,"0"
209.0,353.0,38.0,131.0,63.0,1373.0,23.0,14.0,"1",0.13325275477705664,0.8667472452229433,"0"
247.0,353.0,146.0,38.0,63.0,1373.0,132.0,19.0,"1",0.05747125979300077,0.9425287402069992,"0"
393.0,353.0,108.0,146.0,63.0,1373.0,96.0,16.0,"1",0.22663622737002193,0.773363772629978,"0"
501.0,353.0,64.0,108.0,63.0,1373.0,50.0,16.0,"1",0.2072507501878052,0.7927492498121947,"0"
565.0,353.0,98.0,64.0,63.0,1373.0,86.0,17.0,"1",0.154693608921994,0.8453063910780061,"0"
663.0,353.0,672.0,98.0,63.0,1373.0,125.0,16.0,"1",0.3208282863562035,0.6791717136437967,"0"
1335.0,353.0,304.0,672.0,63.0,1373.0,95.0,23.0,"1",0.6664835745356841,0.3335164254643159,"1"
1639.0,353.0,301.0,304.0,63.0,1373.0,90.0,23.0,"1",0.6672270041785323,0.33277299582146774,"1"
1940.0,353.0,1865.0,301.0,63.0,1373.0,90.0,24.0,"1",0.42609568532758213,0.5739043146724179,"0"
77.0,415.0,158.0,1865.0,63.0,63.0,273.0,24.0,"1",0.018193274178113287,0.9818067258218868,"0"
225.0,468.0,77.0,158.0,158.0,158.0,63.0,30.0,"1",0.018881558441623182,0.9811184415583768,"0"
302.0,468.0,981.0,77.0,98.0,158.0,83.0,31.0,"1",0.2822842044419184,0.7177157955580815,"0"
1283.0,468.0,316.0,981.0,98.0,158.0,146.0,40.0,"1",0.7827601203336592,0.2172398796663409,"1"
1599.0,468.0,301.0,316.0,98.0,158.0,130.0,38.0,"1",0.7637159170756587,0.2362840829243413,"1"
1900.0,468.0,1678.0,301.0,98.0,158.0,132.0,39.0,"1",0.6176017590926794,0.38239824090732055,"1"
225.0,566.0,52.0,1678.0,98.0,98.0,161.0,38.0,"1",0.03569995473883921,0.9643000452611609,"0"
226.0,617.0,89.0,52.0,52.0,52.0,76.0,31.0,"1",0.03785012972558041,0.9621498702744196,"0"
315.0,617.0,45.0,89.0,54.0,52.0,32.0,32.0,"1",0.09960451710883335,0.9003954828911667,"0"
360.0,617.0,154.0,45.0,54.0,52.0,141.0,37.0,"1",0.05179191232416955,0.9482080876758305,"0"
514.0,617.0,818.0,154.0,54.0,52.0,66.0,31.0,"1",0.8585551836765805,0.14144481632341954,"1"
1332.0,617.0,311.0,818.0,54.0,52.0,97.0,32.0,"1",0.9123594817031604,0.08764051829683962,"1"
1643.0,617.0,300.0,311.0,54.0,52.0,88.0,32.0,"1",0.9030512823254008,0.0969487176745992,"1"
1943.0,617.0,1719.0,300.0,54.0,52.0,91.0,33.0,"1",0.8563086461455728,0.14369135385442722,"1"
225.0,670.0,194.0,1719.0,54.0,54.0,178.0,37.0,"1",0.325306330435728,0.6746936695642719,"0"
419.0,670.0,118.0,194.0,51.0,54.0,106.0,37.0,"1",0.25380277119937983,0.7461972288006202,"0"
537.0,670.0,71.0,118.0,51.0,54.0,58.0,30.0,"1",0.25783811042092747,0.7421618895790726,"0"
608.0,670.0,723.0,71.0,51.0,54.0,231.0,30.0,"1",0.777504676794131,0.22249532320586904,"1"
1331.0,670.0,312.0,723.0,51.0,54.0,97.0,32.0,"1",0.911780260747396,0.08821973925260389,"1"
1643.0,670.0,301.0,312.0,51.0,54.0,86.0,32.0,"1",0.9046232224277376,0.0953767775722623,"1"
1944.0,670.0,1720.0,301.0,51.0,54.0,87.0,33.0,"1",0.8610797479253269,0.138920252074673,"1"
225.0,721.0,203.0,1720.0,51.0,51.0,190.0,36.0,"1",0.37051213421063756,0.6294878657893624,"0"
428.0,721.0,71.0,203.0,54.0,51.0,58.0,31.0,"1",0.29584213524676295,0.7041578647532369,"0"
499.0,721.0,141.0,71.0,54.0,51.0,127.0,38.0,"1",0.10534428919712673,0.8946557108028732,"0"
640.0,721.0,696.0,141.0,54.0,51.0,172.0,32.0,"1",0.8760348951936291,0.12396510480637095,"1"
1336.0,721.0,311.0,696.0,54.0,51.0,94.0,32.0,"1",0.910857516557803,0.08914248344219712,"1"
1647.0,721.0,300.0,311.0,54.0,51.0,84.0,32.0,"1",0.9043925843325364,0.09560741566746359,"1"
1947.0,721.0,1722.0,300.0,54.0,51.0,80.0,34.0,"1",0.8553557935518328,0.14464420644816717,"1"
226.0,774.0,158.0,1722.0,54.0,54.0,144.0,31.0,"1",0.41745879565380706,0.5825412043461929,"0"
384.0,774.0,71.0,158.0,52.0,54.0,58.0,30.0,"1",0.2738579442426996,0.7261420557573003,"0"
455.0,774.0,880.0,71.0,52.0,54.0,213.0,38.0,"1",0.7450572736459289,0.2549427263540711,"1"
1335.0,774.0,311.0,880.0,52.0,54.0,93.0,32.0,"1",0.9152890571044945,0.08471094289550554,"1"
1646.0,774.0,301.0,311.0,52.0,54.0,83.0,33.0,"1",0.903993282170015,0.09600671782998504,"1"
1947.0,774.0,1722.0,301.0,52.0,54.0,83.0,34.0,"1",0.8589286696469235,0.14107133035307642,"1"
226.0,826.0,129.0,1722.0,52.0,52.0,115.0,38.0,"1",0.2769664983632798,0.7230335016367202,"0"
355.0,826.0,1012.0,129.0,54.0,52.0,109.0,37.0,"1",0.8629635136125312,0.13703648638746874,"1"
1367.0,826.0,306.0,1012.0,54.0,52.0,63.0,25.0,"1",0.9153607013475464,0.08463929865245354,"1"
1673.0,826.0,1447.0,306.0,54.0,52.0,58.0,26.0,"1",0.8967199627017911,0.10328003729820893,"1"
227.0,879.0,166.0,1447.0,54.0,54.0,150.0,31.0,"1",0.48191841653319534,0.5180815834668046,"0"
393.0,879.0,57.0,166.0,52.0,54.0,45.0,30.0,"1",0.2868669140944829,0.7131330859055172,"0"
450.0,879.0,1525.0,57.0,52.0,54.0,210.0,32.0,"1",0.8446629941178346,0.15533700588216534,"1"
1975.0,879.0,1750.0,1525.0,52.0,54.0,57.0,26.0,"1",0.9991630627587155,8.36937241284382E-4,"1"
226.0,930.0,1147.0,1750.0,52.0,52.0,100.0,31.0,"1",0.6672951579993455,0.3327048420006544,"1"
1373.0,930.0,286.0,1147.0,1108.0,52.0,71.0,37.0,"1",0.9030644180616344,0.09693558193836559,"1"
1659.0,930.0,323.0,286.0,1108.0,52.0,85.0,36.0,"1",0.8875152070288244,0.11248479297117571,"1"
1982.0,930.0,658.0,323.0,1108.0,52.0,63.0,35.0,"1",0.8909446077620199,0.10905539223798008,"1"
1330.0,1013.0,312.0,658.0,1108.0,1108.0,99.0,32.0,"1",0.8334955258196076,0.16650447418039233,"1"
1642.0,1013.0,300.0,312.0,1108.0,1108.0,88.0,32.0,"1",0.827662548816006,0.172337451183994,"1"
1942.0,1013.0,1719.0,300.0,1108.0,1108.0,90.0,33.0,"1",0.5557866881740541,0.4442133118259459,"1"
226.0,1103.0,158.0,1719.0,1108.0,1108.0,143.0,38.0,"1",0.2753752108572383,0.7246247891427617,"0"
384.0,1103.0,92.0,158.0,65.0,1108.0,77.0,30.0,"1",0.3245170096689018,0.6754829903310984,"0"
476.0,1103.0,207.0,92.0,65.0,1108.0,192.0,39.0,"1",0.23703274590267182,0.7629672540973282,"0"
683.0,1103.0,424.0,207.0,65.0,1108.0,191.0,38.0,"1",0.8487131293849604,0.1512868706150397,"1"
263.0,1156.0,123.0,424.0,65.0,65.0,108.0,31.0,"1",0.42923412593452503,0.5707658740654749,"0"
386.0,1156.0,135.0,123.0,74.0,65.0,121.0,30.0,"1",0.30049700635334886,0.6995029936466511,"0"
521.0,1156.0,810.0,135.0,74.0,65.0,98.0,30.0,"1",0.8957285059165431,0.10427149408345693,"1"
1331.0,1156.0,311.0,810.0,74.0,65.0,98.0,32.0,"1",0.909801646379797,0.09019835362020301,"1"
1642.0,1156.0,305.0,311.0,74.0,65.0,85.0,32.0,"1",0.8999790058685169,0.10002099413148309,"1"
1947.0,1156.0,1722.0,305.0,74.0,65.0,86.0,34.0,"1",0.8668086330586988,0.13319136694130115,"1"
227.0,1220.0,166.0,1722.0,74.0,74.0,151.0,31.0,"1",0.4835947531753513,0.5164052468246487,"0"
393.0,1220.0,59.0,166.0,82.0,74.0,45.0,31.0,"1",0.31364123907131897,0.686358760928681,"0"
452.0,1220.0,131.0,59.0,82.0,74.0,117.0,25.0,"1",0.25328246862206605,0.7467175313779338,"0"
583.0,1220.0,784.0,131.0,82.0,74.0,80.0,23.0,"1",0.892649723917276,0.10735027608272388,"1"
1367.0,1220.0,306.0,784.0,82.0,74.0,61.0,25.0,"1",0.904856937918167,0.09514306208183299,"1"
1673.0,1220.0,301.0,306.0,82.0,74.0,57.0,26.0,"1",0.8975723535705608,0.10242764642943915,"1"
1974.0,1220.0,1750.0,301.0,82.0,74.0,59.0,26.0,"1",0.8623335213552277,0.1376664786447724,"1"
226.0,1301.0,159.0,1750.0,82.0,82.0,144.0,37.0,"1",0.3823772385637676,0.6176227614362325,"0"
385.0,1301.0,91.0,159.0,65.0,82.0,76.0,31.0,"1",0.33220943766237554,0.6677905623376243,"0"
476.0,1301.0,207.0,91.0,65.0,82.0,193.0,38.0,"1",0.1591851543156361,0.8408148456843639,"0"
683.0,1301.0,653.0,207.0,65.0,82.0,191.0,39.0,"1",0.913184711333593,0.0868152886664069,"1"
1336.0,1301.0,311.0,653.0,65.0,82.0,93.0,32.0,"1",0.904747517844101,0.09525248215589899,"1"
1647.0,1301.0,301.0,311.0,65.0,82.0,85.0,33.0,"1",0.8988296461993657,0.10117035380063433,"1"
1948.0,1301.0,1724.0,301.0,65.0,82.0,84.0,33.0,"1",0.8645640873383621,0.13543591266163793,"1"
226.0,1366.0,234.0,1724.0,65.0,65.0,221.0,31.0,"1",0.5327160443158339,0.467283955684166,"1"
460.0,1366.0,209.0,234.0,81.0,65.0,193.0,38.0,"1",0.4418729153480416,0.5581270846519584,"0"
669.0,1366.0,1305.0,209.0,81.0,65.0,50.0,23.0,"1",0.9323476515677314,0.0676523484322686,"1"
1974.0,1366.0,1750.0,1305.0,81.0,65.0,58.0,26.0,"1",0.9990177969346669,9.822030653330973E-4,"1"
226.0,1447.0,154.0,1750.0,81.0,81.0,140.0,37.0,"1",0.37769556169958957,0.6223044383004104,"0"
380.0,1447.0,116.0,154.0,65.0,81.0,102.0,31.0,"1",0.3349090752891628,0.6650909247108371,"0"
496.0,1447.0,202.0,116.0,65.0,81.0,188.0,30.0,"1",0.3174699997431624,0.6825300002568375,"0"
698.0,1447.0,107.0,202.0,65.0,81.0,94.0,31.0,"1",0.3677590003390525,0.6322409996609476,"0"
805.0,1447.0,546.0,107.0,65.0,81.0,32.0,30.0,"1",0.8692559012664,0.13074409873359996,"1"
262.0,1500.0,205.0,546.0,65.0,65.0,192.0,37.0,"1",0.44434456763463015,0.5556554323653699,"0"
467.0,1500.0,868.0,205.0,73.0,65.0,127.0,38.0,"1",0.9372960526370036,0.06270394736299643,"1"
1335.0,1500.0,311.0,868.0,73.0,65.0,94.0,32.0,"1",0.9084736765027465,0.09152632349725352,"1"
1646.0,1500.0,297.0,311.0,73.0,65.0,85.0,33.0,"1",0.8969405989198217,0.10305940108017829,"1"
1943.0,1500.0,1718.0,297.0,73.0,65.0,88.0,34.0,"1",0.8658618122490493,0.13413818775095063,"1"
227.0,1564.0,201.0,1718.0,73.0,73.0,187.0,31.0,"1",0.5130912661431241,0.486908733856876,"1"
428.0,1564.0,107.0,201.0,63.0,73.0,94.0,31.0,"1",0.3547164258043818,0.6452835741956183,"0"
535.0,1564.0,43.0,107.0,63.0,73.0,32.0,30.0,"1",0.29978261604856044,0.7002173839514396,"0"
578.0,1564.0,205.0,43.0,63.0,73.0,192.0,38.0,"1",0.114942620665239,0.885057379334761,"0"
783.0,1564.0,522.0,205.0,63.0,73.0,127.0,38.0,"1",0.8908018170002422,0.10919818299975782,"1"
264.0,1614.0,77.0,522.0,63.0,63.0,63.0,34.0,"1",0.3488939632163844,0.6511060367836157,"0"
341.0,1614.0,44.0,77.0,89.0,63.0,31.0,30.0,"1",0.23420266528854644,0.7657973347114535,"0"
385.0,1614.0,132.0,44.0,89.0,63.0,119.0,26.0,"1",0.18005562586080373,0.8199443741391963,"0"
517.0,1614.0,61.0,132.0,89.0,63.0,47.0,22.0,"1",0.35493400818723364,0.6450659918127664,"0"
578.0,1614.0,126.0,61.0,89.0,63.0,113.0,30.0,"1",0.19810808624423465,0.8018919137557654,"0"
704.0,1614.0,45.0,126.0,89.0,63.0,33.0,30.0,"1",0.3193938805814599,0.6806061194185402,"0"
749.0,1614.0,1212.0,45.0,89.0,63.0,92.0,38.0,"1",0.6135280591829431,0.3864719408170568,"1"
1961.0,1614.0,1737.0,1212.0,89.0,63.0,84.0,35.0,"1",0.9990661524789182,9.338475210818251E-4,"1"
226.0,1694.0,77.0,1737.0,89.0,89.0,63.0,31.0,"1",0.44061115355666364,0.5593888464433363,"0"
303.0,1694.0,982.0,77.0,86.0,89.0,144.0,38.0,"1",0.8077375306246963,0.19226246937530364,"1"
1285.0,1694.0,51.0,982.0,86.0,89.0,18.0,36.0,"1",0.6784479296076424,0.3215520703923575,"1"
1336.0,1694.0,265.0,51.0,86.0,89.0,93.0,32.0,"1",0.7213968233667796,0.2786031766332203,"1"
1601.0,1694.0,46.0,265.0,86.0,89.0,16.0,36.0,"1",0.47282155853036784,0.5271784414696322,"0"
1647.0,1694.0,255.0,46.0,86.0,89.0,85.0,33.0,"1",0.6841809838203395,0.3158190161796604,"1"
1902.0,1694.0,46.0,255.0,86.0,89.0,16.0,37.0,"1",0.47295662773980107,0.5270433722601989,"0"
1948.0,1694.0,1724.0,46.0,86.0,89.0,84.0,33.0,"1",0.2908868084891792,0.7091131915108208,"0"
227.0,1779.0,69.0,1724.0,86.0,86.0,55.0,30.0,"1",0.46403901588958707,0.5359609841104129,"0"
296.0,1779.0,169.0,69.0,73.0,86.0,154.0,31.0,"1",0.1748516792799372,0.8251483207200628,"0"
465.0,1779.0,211.0,169.0,73.0,86.0,102.0,31.0,"1",0.880657513132338,0.11934248686766208,"1"
264.0,1841.0,154.0,211.0,73.0,73.0,139.0,37.0,"1",0.31171163687332426,0.6882883631266757,"0"
418.0,1841.0,88.0,154.0,68.0,73.0,74.0,31.0,"1",0.3240062525362031,0.6759937474637969,"0"
506.0,1841.0,191.0,88.0,68.0,73.0,178.0,33.0,"1",0.1849345778091315,0.8150654221908685,"0"
697.0,1841.0,634.0,191.0,68.0,73.0,171.0,31.0,"1",0.9084660596815269,0.09153394031847298,"1"
1331.0,1841.0,311.0,634.0,68.0,73.0,98.0,37.0,"1",0.9019087096440304,0.09809129035596965,"1"
1642.0,1841.0,301.0,311.0,68.0,73.0,90.0,36.0,"1",0.8934317542630303,0.10656824573696969,"1"
1943.0,1841.0,1681.0,301.0,68.0,73.0,91.0,36.0,"1",0.8801796581388017,0.11982034186119825,"1"
264.0,1909.0,234.0,1681.0,68.0,68.0,221.0,31.0,"1",0.6601451917933987,0.3398548082066013,"1"
498.0,1909.0,1471.0,234.0,81.0,68.0,171.0,32.0,"1",0.9904034039212795,0.009596596078720411,"1"
